module_category,component_category,year_repair,month_repair,number_repair
M9,P22,2007,9,42
M9,P22,2007,10,39
M9,P22,2007,11,32
M9,P22,2007,12,13
M9,P22,2008,1,11
M9,P22,2008,2,18
M9,P22,2008,3,34
M9,P22,2008,4,22
M9,P22,2008,5,11
M9,P22,2008,6,9
M9,P22,2008,7,8
M9,P22,2008,8,10
M9,P22,2008,9,17
M9,P22,2008,10,5
M9,P22,2008,11,5
M9,P22,2008,12,1
M9,P22,2009,1,1
M9,P22,2009,3,2
M9,P22,2009,4,1
M9,P22,2009,5,1
M9,P22,2009,7,1
M9,P22,2009,10,1
M9,P22,2009,11,2
M9,P22,2009,12,1
M9,P23,2008,12,1
M9,P24,2005,9,1
M9,P24,2005,10,6
M9,P24,2005,11,10
M9,P24,2005,12,19
M9,P24,2006,1,27
M9,P24,2006,2,20
M9,P24,2006,3,23
M9,P24,2006,4,32
M9,P24,2006,5,37
M9,P24,2006,6,51
M9,P24,2006,7,59
M9,P24,2006,8,75
M9,P24,2006,9,79
M9,P24,2006,10,122
M9,P24,2006,11,133
M9,P24,2006,12,125
M9,P24,2007,1,134
M9,P24,2007,2,120
M9,P24,2007,3,156
M9,P24,2007,4,135
M9,P24,2007,5,118
M9,P24,2007,6,136
M9,P24,2007,7,179
M9,P24,2007,8,133
M9,P24,2007,9,204
M9,P24,2007,10,191
M9,P24,2007,11,198
M9,P24,2007,12,171
M9,P24,2008,1,175
M9,P24,2008,2,153
M9,P24,2008,3,168
M9,P24,2008,4,131
M9,P24,2008,5,94
M9,P24,2008,6,78
M9,P24,2008,7,89
M9,P24,2008,8,95
M9,P24,2008,9,69
M9,P24,2008,10,49
M9,P24,2008,11,42
M9,P24,2008,12,12
M9,P24,2009,1,8
M9,P24,2009,2,8
M9,P24,2009,3,9
M9,P24,2009,4,4
M9,P24,2009,5,2
M9,P24,2009,6,2
M9,P24,2009,7,1
M9,P24,2009,8,1
M9,P24,2009,9,2
M9,P24,2009,10,1
M9,P24,2009,12,1
M9,P25,2005,10,2
M9,P25,2005,11,3
M9,P25,2006,1,7
M9,P25,2006,2,4
M9,P25,2006,3,4
M9,P25,2006,4,6
M9,P25,2006,5,5
M9,P25,2006,6,6
M9,P25,2006,7,5
M9,P25,2006,8,4
M9,P25,2006,9,4
M9,P25,2006,10,13
M9,P25,2006,11,11
M9,P25,2006,12,11
M9,P25,2007,1,13
M9,P25,2007,2,12
M9,P25,2007,3,3
M9,P25,2007,4,10
M9,P25,2007,5,6
M9,P25,2007,6,9
M9,P25,2007,7,6
M9,P25,2007,8,18
M9,P25,2007,9,24
M9,P25,2007,10,30
M9,P25,2007,11,18
M9,P25,2007,12,6
M9,P25,2008,1,13
M9,P25,2008,2,14
M9,P25,2008,3,13
M9,P25,2008,4,10
M9,P25,2008,5,4
M9,P25,2008,6,4
M9,P25,2008,7,3
M9,P25,2008,8,4
M9,P25,2008,9,4
M9,P25,2008,10,1
M9,P25,2008,11,1
M9,P25,2009,3,2
M9,P25,2009,4,1
M9,P26,2005,9,3
M9,P26,2005,10,6
M9,P26,2005,11,19
M9,P26,2005,12,21
M9,P26,2006,1,15
M9,P26,2006,2,27
M9,P26,2006,3,40
M9,P26,2006,4,40
M9,P26,2006,5,47
M9,P26,2006,6,15
M9,P26,2006,7,14
M9,P26,2006,8,18
M9,P26,2006,9,18
M9,P26,2006,10,14
M9,P26,2006,11,16
M9,P26,2006,12,21
M9,P26,2007,1,26
M9,P26,2007,2,15
M9,P26,2007,3,24
M9,P26,2007,4,28
M9,P26,2007,5,19
M9,P26,2007,6,27
M9,P26,2007,7,32
M9,P26,2007,8,50
M9,P26,2007,9,46
M9,P26,2007,10,66
M9,P26,2007,11,44
M9,P26,2007,12,44
M9,P26,2008,1,58
M9,P26,2008,2,42
M9,P26,2008,3,73
M9,P26,2008,4,41
M9,P26,2008,5,37
M9,P26,2008,6,31
M9,P26,2008,7,44
M9,P26,2008,8,47
M9,P26,2008,9,51
M9,P26,2008,10,30
M9,P26,2008,11,37
M9,P26,2008,12,14
M9,P26,2009,1,8
M9,P26,2009,2,4
M9,P26,2009,3,1
M9,P26,2009,4,4
M9,P26,2009,5,1
M9,P26,2009,6,2
M9,P26,2009,8,1
M9,P26,2009,9,1
M9,P26,2009,10,1
M9,P27,2007,8,1
M9,P27,2007,9,1
M9,P27,2007,10,1
M9,P27,2007,11,3
M9,P27,2008,3,2
M9,P27,2009,5,2
M9,P28,2005,9,4
M9,P28,2005,10,11
M9,P28,2005,11,13
M9,P28,2005,12,11
M9,P28,2006,1,16
M9,P28,2006,2,25
M9,P28,2006,3,32
M9,P28,2006,4,33
M9,P28,2006,5,49
M9,P28,2006,6,65
M9,P28,2006,7,54
M9,P28,2006,8,58
M9,P28,2006,9,50
M9,P28,2006,10,52
M9,P28,2006,11,75
M9,P28,2006,12,58
M9,P28,2007,1,44
M9,P28,2007,2,55
M9,P28,2007,3,45
M9,P28,2007,4,39
M9,P28,2007,5,36
M9,P28,2007,6,40
M9,P28,2007,7,47
M9,P28,2007,8,55
M9,P28,2007,9,61
M9,P28,2007,10,49
M9,P28,2007,11,35
M9,P28,2007,12,46
M9,P28,2008,1,37
M9,P28,2008,2,38
M9,P28,2008,3,41
M9,P28,2008,4,29
M9,P28,2008,5,13
M9,P28,2008,6,16
M9,P28,2008,7,18
M9,P28,2008,8,23
M9,P28,2008,9,19
M9,P28,2008,10,6
M9,P28,2008,11,6
M9,P28,2008,12,6
M9,P28,2009,1,4
M9,P28,2009,3,1
M9,P28,2009,5,3
M9,P28,2009,7,1
M9,P28,2009,8,1
M9,P30,2005,10,3
M9,P30,2005,11,8
M9,P30,2005,12,14
M9,P30,2006,1,27
M9,P30,2006,2,37
M9,P30,2006,3,20
M9,P30,2006,4,38
M9,P30,2006,5,30
M9,P30,2006,6,28
M9,P30,2006,7,42
M9,P30,2006,8,35
M9,P30,2006,9,47
M9,P30,2006,10,57
M9,P30,2006,11,53
M9,P30,2006,12,57
M9,P30,2007,1,56
M9,P30,2007,2,45
M9,P30,2007,3,56
M9,P30,2007,4,59
M9,P30,2007,5,34
M9,P30,2007,6,48
M9,P30,2007,7,50
M9,P30,2007,8,46
M9,P30,2007,9,46
M9,P30,2007,10,45
M9,P30,2007,11,38
M9,P30,2007,12,37
M9,P30,2008,1,47
M9,P30,2008,2,22
M9,P30,2008,3,31
M9,P30,2008,4,12
M9,P30,2008,5,10
M9,P30,2008,6,12
M9,P30,2008,7,9
M9,P30,2008,8,12
M9,P30,2008,9,9
M9,P30,2008,10,6
M9,P30,2008,11,5
M9,P30,2009,1,1
M9,P30,2009,3,1
M9,P30,2009,4,1
M9,P30,2009,5,1
M9,P30,2009,9,1
M9,P30,2009,11,1
M9,P31,2005,11,1
M9,P31,2005,12,1
M9,P31,2006,1,3
M9,P31,2006,2,6
M9,P31,2006,3,4
M9,P31,2006,4,4
M9,P31,2006,5,5
M9,P31,2006,6,5
M9,P31,2006,7,6
M9,P31,2006,8,5
M9,P31,2006,9,8
M9,P31,2006,10,8
M9,P31,2006,11,3
M9,P31,2006,12,5
M9,P31,2007,1,6
M9,P31,2007,2,11
M9,P31,2007,3,10
M9,P31,2007,4,6
M9,P31,2007,5,2
M9,P31,2007,6,7
M9,P31,2007,7,5
M9,P31,2007,8,6
M9,P31,2007,9,7
M9,P31,2007,10,1
M9,P31,2007,11,4
M9,P31,2007,12,8
M9,P31,2008,1,6
M9,P31,2008,2,8
M9,P31,2008,3,1
M9,P31,2008,4,8
M9,P31,2008,5,1
M9,P31,2008,6,4
M9,P31,2008,7,4
M9,P31,2008,8,3
M9,P31,2008,9,4
M9,P31,2008,10,2
M9,P31,2009,2,1
M9,P31,2009,4,1
M9,P31,2009,7,1
